id,nfo_type,quantity,entry_price,exit_price,profit,placed_at,exited_at,strike,option_type,strategy_id,strategy_name,symbol,future_entry_price,future_exit_price,future_profit
42531,option,-25,456.85,366.15,-2297.500000000001,2022-03-08 04:05:03.219162+00:00,2022-03-08 04:45:02.618940+00:00,32200,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32706.05,32926.15,-5822.500000000055
42532,option,-100,153.15,152.8,-64.99999999999943,2022-03-08 04:05:02.736390+00:00,2022-03-08 04:30:01.917575+00:00,15700,pe,101,Nifty50 Every Candle_21,NIFTY,15837.550000000001,15854.35,-1999.9999999999272
42533,option,-25,460.35,366.7,-2371.250000000001,2022-03-08 04:05:05.255713+00:00,2022-03-08 04:45:00.816689+00:00,32200,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32706.05,32926.15,-5822.500000000055
42534,option,-25,460.35,407.05,-1362.5000000000002,2022-03-08 04:05:05.648184+00:00,2022-03-08 04:35:01.208864+00:00,32200,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32706.05,32794.9,-2541.2500000000546
42536,option,-25,459.85,366.15,-2372.500000000001,2022-03-08 04:05:08.697846+00:00,2022-03-08 04:45:05.071230+00:00,32200,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32706.05,32926.15,-5822.500000000055
42538,option,-25,450.95,336.35,-2894.999999999999,2022-03-08 04:10:00.645831+00:00,2022-03-08 04:45:02.618940+00:00,32100,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32609.5,32926.15,-8236.250000000036
42539,option,-25,450.95,373.5,-1966.2499999999998,2022-03-08 04:10:00.758060+00:00,2022-03-08 04:35:01.208864+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32609.5,32794.9,-4955.000000000036
42541,option,-25,450.95,337.65,-2862.5000000000005,2022-03-08 04:10:02.564809+00:00,2022-03-08 04:45:00.816689+00:00,32100,pe,7,BankNifty_Affordable_27_Trades,BANKNIFTY,32609.5,32926.15,-8236.250000000036
42542,option,-25,488.0,366.15,-3076.2500000000005,2022-03-08 04:10:04.666591+00:00,2022-03-08 04:45:05.071230+00:00,32200,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32609.5,32926.15,-8236.250000000036
42543,option,-100,163.5,152.8,-1099.9999999999989,2022-03-08 04:10:05.495410+00:00,2022-03-08 04:30:01.917575+00:00,15700,pe,101,Nifty50 Every Candle_21,NIFTY,15820.25,15854.35,-3730.0000000000364
42545,option,-100,163.15,165.85,239.99999999999886,2022-03-08 04:10:05.910426+00:00,2022-03-08 04:15:01.394361+00:00,15700,pe,9,Nifty50 Affordable_9,NIFTY,15820.25,15824.050000000001,-700.0000000001091
42546,option,100,169.0,149.45,-1985.0000000000011,2022-03-08 04:15:01.394361+00:00,2022-03-08 05:30:09.088663+00:00,15900,ce,9,Nifty50 Affordable_9,NIFTY,15824.050000000001,15805.050000000001,-2220.0
42547,option,-100,164.65,152.8,-1214.9999999999995,2022-03-08 04:15:01.329133+00:00,2022-03-08 04:30:01.917575+00:00,15700,pe,101,Nifty50 Every Candle_21,NIFTY,15824.050000000001,15854.35,-3349.9999999999272
42548,option,-25,462.4,336.35,-3181.249999999999,2022-03-08 04:15:05.264100+00:00,2022-03-08 04:45:02.618940+00:00,32100,pe,3,BankNifty Pyramiding_10,BANKNIFTY,32592.0,32926.15,-8673.750000000036
42549,option,-25,462.4,373.5,-2252.4999999999995,2022-03-08 04:15:06.254022+00:00,2022-03-08 04:35:01.208864+00:00,32100,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32592.0,32794.9,-5392.500000000036
42550,option,-25,461.4,336.35,-3156.249999999999,2022-03-08 04:15:08.491689+00:00,2022-03-08 04:45:05.071230+00:00,32100,pe,26,BankNifty Pyramiding_11_26,BANKNIFTY,32592.0,32926.15,-8673.750000000036
42551,option,-25,488.3,407.05,-2061.25,2022-03-08 04:20:01.883243+00:00,2022-03-08 04:35:01.208864+00:00,32200,pe,100,BankNifty Every_Candle_87,BANKNIFTY,32605.0,32794.9,-5067.500000000036
42552,option,100,153.85,121.0,-3314.9999999999995,2022-03-08 04:20:01.892539+00:00,2022-03-08 05:50:01.098403+00:00,15950,ce,4,Nifty50 Pyramiding_10,NIFTY,15835.95,15784.550000000001,-5459.999999999964
42553,option,-100,161.05,152.8,-855.0,2022-03-08 04:20:03.796645+00:00,2022-03-08 04:30:01.917575+00:00,15700,pe,101,Nifty50 Every Candle_21,NIFTY,15835.95,15854.35,-2159.9999999999636
